@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
441,'2022/10/06 15:25:37:929',1,-1,1,0.136826,-0.115808,-0.099646,-0.035618,0.037476,0.014567,-0.091653,-0.054761,0.072557,0.094023,0.055327,0.003134,-0.026302,-0.011015,0.007539,-0.010803,-0.027681,0.004897,0.034117,0.022897,-0.00362,0.000228,4
442,'2022/10/06 15:25:37:942',1,-1,1,0.111702,-0.131491,-0.121144,-0.068518,0.023482,0.006407,-0.107353,-0.081627,0.042842,0.082767,0.056398,-0.008389,-0.053846,-0.007727,0.03213,-0.019978,-0.050632,0.001977,0.044227,0.036343,-0.005859,-0.024379,4
443,'2022/10/06 15:25:37:948',1,-1,1,0.117702,-0.127822,-0.117997,-0.04045,0.038728,-0.004617,-0.106242,-0.051093,0.069271,0.074161,0.059185,0.019082,-0.040495,-0.01463,0.012697,-0.012055,-0.035431,0.000611,0.040769,0.034512,-0.004515,-0.024355,4
444,'2022/10/06 15:25:37:954',1,-1,1,0.122359,-0.126877,-0.12163,-0.038969,0.038363,0.002329,-0.11162,-0.049771,0.090206,0.059545,0.042477,0.031204,-0.028348,-0.012699,0.007953,-0.010192,-0.030499,0.003345,0.039646,0.027286,-0.001016,-0.016181,4
445,'2022/10/06 15:25:37:960',1,-1,1,0.102412,-0.138968,-0.104851,-0.037328,0.013542,-0.000432,-0.107404,-0.063794,0.080863,0.066619,0.043671,0.024377,-0.036681,-0.022053,0.006461,-0.009991,-0.033057,-0.007151,0.04225,0.048223,0.001298,-0.035765,4
446,'2022/10/06 15:25:37:965',1,-1,1,0.101464,-0.149199,-0.091948,-0.022521,0.014838,-0.008283,-0.094395,-0.03651,0.079585,0.062232,0.057749,0.033469,-0.030268,-0.023934,0.003821,0.004624,-0.024946,-0.017749,0.031106,0.044397,0.0022,-0.031974,4
447,'2022/10/06 15:25:37:976',1,-1,1,0.126891,-0.142153,-0.145837,-0.061539,0.004894,-0.022252,-0.125847,-0.052088,0.084969,0.058767,0.035802,0.010182,-0.034459,-0.025187,0.004296,-0.01038,-0.044281,-0.002112,0.047631,0.028457,-0.010396,-0.012442,4
448,'2022/10/06 15:25:37:983',1,-1,1,0.110391,-0.146038,-0.145244,-0.074781,0.000504,-0.022163,-0.128482,-0.047249,0.075932,0.046842,0.037089,0.003909,-0.043141,-0.024122,0.001282,-0.017459,-0.040838,-0.008037,0.028432,0.02897,-0.005303,-0.020602,4
449,'2022/10/06 15:25:37:988',1,-1,1,0.11343,-0.116528,-0.096384,-0.04982,0.013254,-0.007237,-0.100393,-0.028996,0.101086,0.055409,0.039655,0.029931,-0.028776,-0.011442,0.007302,-0.000795,-0.025075,-0.001024,0.043322,0.036324,0.008737,-0.013114,4
450,'2022/10/06 15:25:37:994',1,-1,1,0.116571,-0.11926,-0.086151,-0.038646,0.012202,0.005422,-0.080425,-0.021378,0.108284,0.064114,0.054304,0.043612,-0.027808,-0.010435,0.016341,0.003913,-0.027764,-0.005081,0.03897,0.029188,0.006922,-0.015441,4
451,'2022/10/06 15:25:38:000',1,-1,1,0.141605,-0.128,-0.12341,-0.046476,0.012444,0.011841,-0.082881,-0.04331,0.103533,0.067264,0.040831,0.021958,-0.034694,-0.001583,0.015275,-0.004437,-0.040932,-0.007164,0.057478,0.025958,-0.007278,-0.010623,4
452,'2022/10/06 15:25:38:010',1,-1,1,0.112106,-0.114826,-0.084881,-0.040698,0.004805,0.006746,-0.071694,-0.011736,0.112109,0.059243,0.038358,0.037403,-0.013871,-0.014753,0.000269,0.001052,-0.028062,-0.002453,0.036878,0.015783,-0.000544,-0.003614,4
453,'2022/10/06 15:25:38:017',1,-1,1,0.11488,-0.123102,-0.093117,-0.037478,0.003733,0.007267,-0.079899,-0.039672,0.091354,0.061609,0.035588,0.021048,-0.019622,-0.014217,-0.006009,0.004525,-0.030578,-0.017248,0.046368,0.037063,0.004277,-0.013834,4
454,'2022/10/06 15:25:38:022',1,-1,1,0.10588,-0.152676,-0.134901,-0.048155,0.004878,-0.011736,-0.102017,-0.039858,0.086616,0.061585,0.041601,0.012951,-0.026253,-0.012941,0.001434,-0.004628,-0.035119,-0.015567,0.037502,0.031518,-0.003609,-0.007859,4
455,'2022/10/06 15:25:38:035',1,-1,1,0.140208,-0.130716,-0.121475,-0.035759,0.000725,0.010118,-0.081512,-0.044419,0.095356,0.073143,0.052695,0.022418,-0.02333,-0.006721,0.012252,-0.003953,-0.033307,-0.004749,0.046891,0.041026,-0.001137,-0.008411,4
456,'2022/10/06 15:25:38:045',1,-1,1,0.101236,-0.132592,-0.116085,-0.041735,-0.011201,-0.007627,-0.081545,-0.055197,0.066517,0.058677,0.060409,0.002274,-0.049284,0.007866,0.001831,-0.02328,-0.036825,-0.002254,0.040137,0.021939,0.007783,-0.012319,4
457,'2022/10/06 15:25:38:052',1,-1,1,0.10558,-0.131979,-0.087633,-0.036049,0.004281,0.01299,-0.063682,-0.036458,0.079899,0.086747,0.068354,0.015976,-0.025573,0.003957,0.016937,-0.009773,-0.036456,-0.000855,0.041931,0.027861,0.002475,-0.005837,4
458,'2022/10/06 15:25:38:057',1,-1,1,0.102542,-0.134281,-0.089425,-0.047532,0.007895,0.008982,-0.071981,-0.024651,0.086967,0.065995,0.039862,0.032737,-0.006219,-0.018859,0.006623,0.000242,-0.02829,-0.008707,0.036405,0.031717,-0.006622,-0.001521,4
459,'2022/10/06 15:25:38:070',1,-1,1,0.078239,-0.142914,-0.098147,-0.05074,-0.022836,-0.006115,-0.068625,-0.048456,0.069492,0.062998,0.049368,0.021256,-0.02461,-0.003156,0.001285,-0.006726,-0.024934,-0.012158,0.033306,0.0364,0.005316,-0.022591,4
460,'2022/10/06 15:25:38:080',1,-1,1,0.108492,-0.140404,-0.102115,-0.032225,0.018754,-0.009288,-0.082715,-0.02955,0.069918,0.080919,0.06253,0.015276,-0.024001,-0.007065,0.022163,-0.008415,-0.031147,0.006796,0.034505,0.039157,0.006486,-0.011629,4
461,'2022/10/06 15:25:38:092',1,-1,1,0.098282,-0.145864,-0.119365,-0.052612,-0.006586,-0.025849,-0.107688,-0.049999,0.05317,0.056921,0.042977,-0.010963,-0.04017,-0.012252,0.006701,-0.030549,-0.038178,0.000642,0.024697,0.040224,0.000925,-0.015337,4
462,'2022/10/06 15:25:38:103',1,-1,1,0.08625,-0.147547,-0.130196,-0.045358,-0.006895,-0.007341,-0.100675,-0.059046,0.081687,0.045055,0.05666,0.034396,-0.044734,-0.010166,0.017469,0.002172,-0.037989,-0.016038,0.049525,0.041396,0.000839,-0.017758,4
463,'2022/10/06 15:25:38:110',1,-1,1,0.09968,-0.121076,-0.10461,-0.04625,0.011802,0.005038,-0.091516,-0.05123,0.087268,0.063074,0.045341,0.018419,-0.037879,-0.001648,0.005257,-0.017257,-0.035526,-0.00197,0.041926,0.027784,0.006359,-0.011734,4
464,'2022/10/06 15:25:38:115',1,-1,1,0.121639,-0.123501,-0.123471,-0.063118,0.020226,0.014397,-0.100791,-0.047393,0.100983,0.066668,0.040596,0.015749,-0.032027,0.001087,0.007761,-0.01482,-0.032852,-0.001468,0.036339,0.022741,0.000721,-0.015042,4
465,'2022/10/06 15:25:38:127',1,-1,1,0.098972,-0.135768,-0.111932,-0.054921,0.019939,-0.001037,-0.098694,-0.03201,0.092582,0.078788,0.043484,0.008598,-0.012761,0.00573,0.003768,-0.018741,-0.016468,0.006691,0.022457,0.028448,0.008702,-0.000547,4
466,'2022/10/06 15:25:38:139',1,-1,1,0.108035,-0.135621,-0.13356,-0.083684,0.00781,-0.010379,-0.115659,-0.044753,0.086411,0.057099,0.032985,0.006932,-0.040066,-0.011205,0.015013,-0.010405,-0.046675,-0.004783,0.054969,0.033882,-0.00577,-0.013077,4
467,'2022/10/06 15:25:38:145',1,-1,1,0.13547,-0.111907,-0.132981,-0.077384,0.036549,0.017016,-0.110479,-0.043862,0.109838,0.085844,0.051456,0.01593,-0.037987,-0.00017,0.03485,-0.001412,-0.046821,-0.000711,0.05741,0.027072,-0.009589,-0.014281,4
468,'2022/10/06 15:25:38:150',1,-1,1,0.148212,-0.106497,-0.129703,-0.049458,0.039326,0.00888,-0.102155,-0.038389,0.102959,0.067867,0.047603,0.01809,-0.051344,-0.006091,0.035336,-0.010753,-0.052717,-0.002536,0.058802,0.031422,-0.010875,-0.012214,4
469,'2022/10/06 15:25:38:157',1,-1,1,0.121268,-0.133155,-0.119607,-0.042367,0.019486,-0.013803,-0.100007,-0.020891,0.094781,0.060033,0.03636,0.019007,-0.03679,-0.023331,0.019896,-0.011676,-0.041527,-0.005217,0.037504,0.035003,-0.009295,-0.008884,4
470,'2022/10/06 15:25:38:161',1,-1,1,0.119059,-0.141458,-0.120653,-0.049691,0.004213,-0.00676,-0.103296,-0.036978,0.088484,0.058688,0.024383,0.009287,-0.032438,-0.029615,0.011471,-0.011439,-0.045514,-0.012361,0.030662,0.03555,-0.011622,-0.016638,4
471,'2022/10/06 15:25:38:174',1,-1,1,0.128104,-0.132426,-0.112826,-0.036751,0.01428,0.009502,-0.072839,-0.031144,0.098789,0.073774,0.056523,0.030812,-0.037643,-0.003501,0.024013,-0.002611,-0.037169,-0.009444,0.038336,0.037711,0.000355,-0.015008,4
472,'2022/10/06 15:25:38:180',1,-1,1,0.112359,-0.15055,-0.130498,-0.053562,-0.024458,-0.017434,-0.068896,-0.03002,0.079783,0.050979,0.04611,0.027432,-0.037348,0.004875,0.016099,-0.00954,-0.025974,0.005303,0.038419,0.03966,0.000915,-0.019136,4
473,'2022/10/06 15:25:38:185',1,-1,1,0.128476,-0.138257,-0.107815,-0.031511,-0.014539,0.002725,-0.056713,-0.026713,0.093683,0.064666,0.046931,0.033086,-0.025309,-0.003412,0.020339,-0.00965,-0.030126,0.009094,0.04657,0.036503,-0.0035,-0.012164,4
474,'2022/10/06 15:25:38:196',1,-1,1,0.13254,-0.144307,-0.139916,-0.049315,0.000508,-0.000566,-0.081651,-0.034556,0.059277,0.064058,0.067316,-0.003692,-0.045814,0.011752,0.028128,-0.042275,-0.037529,0.020159,0.030393,0.041488,-0.002873,-0.013351,4
475,'2022/10/06 15:25:38:209',1,-1,1,0.128381,-0.138064,-0.12985,-0.060027,0.023453,0.02125,-0.09518,-0.036626,0.091386,0.060209,0.046999,0.026323,-0.025691,-0.01426,0.023902,0.001379,-0.046857,-0.010342,0.049059,0.041821,-0.00972,-0.018309,4
476,'2022/10/06 15:25:38:215',1,-1,1,0.133598,-0.123894,-0.124201,-0.047009,0.030719,0.010687,-0.098517,-0.020638,0.10624,0.058556,0.031456,0.02179,-0.016625,-0.01323,0.005429,-0.011646,-0.035891,-0.001516,0.042739,0.031801,-0.007147,0.000731,4
477,'2022/10/06 15:25:38:219',1,-1,1,0.121863,-0.130205,-0.131091,-0.071927,0.019951,0.011137,-0.104778,-0.03599,0.099217,0.068817,0.034157,0.013898,-0.023497,-0.015166,0.018857,-0.010706,-0.045702,-0.002189,0.034103,0.024041,-0.003112,0.0047,4
478,'2022/10/06 15:25:38:231',1,-1,1,0.118893,-0.099398,-0.144834,-0.10157,0.011678,0.020287,-0.083597,-0.034061,0.086663,0.060939,0.046617,0.012436,-0.038892,0.001097,0.012583,-0.027305,-0.034785,0.008329,0.040954,0.029257,-0.001991,-0.016372,4
479,'2022/10/06 15:25:38:244',1,-1,1,0.130111,-0.120832,-0.123501,-0.052826,0.000136,0.016903,-0.071069,-0.019319,0.098203,0.053496,0.052193,0.017651,-0.027633,0.009473,0.009029,-0.015835,-0.027884,0.010788,0.045102,0.027421,0.004686,-0.00724,4
480,'2022/10/06 15:25:38:250',1,-1,1,0.121463,-0.138231,-0.119446,-0.064187,0.001664,0.013729,-0.08551,-0.030182,0.104192,0.069766,0.039229,0.015911,-0.017938,0.004528,0.001107,-0.021272,-0.021142,0.010292,0.033035,0.023981,0.002987,-0.011273,4
481,'2022/10/06 15:25:38:254',1,-1,1,0.111052,-0.151949,-0.13369,-0.07908,0.00295,0.006047,-0.094956,-0.046035,0.082871,0.066925,0.035832,0.009079,-0.030599,-0.006613,0.00756,-0.017159,-0.026766,-0.001018,0.031606,0.034243,0.003035,-0.018544,4
482,'2022/10/06 15:25:38:271',1,-1,1,0.146157,-0.107556,-0.123723,-0.063401,0.033555,0.032182,-0.087113,-0.036971,0.124981,0.098233,0.031457,0.011956,-0.008071,0.007845,0.012797,-0.010814,-0.023717,-0.001122,0.033876,0.034989,0.00158,-0.010611,4
483,'2022/10/06 15:25:38:273',1,-1,1,0.150893,-0.114221,-0.122559,-0.059399,0.028628,0.030854,-0.091879,-0.022316,0.110338,0.060047,0.038154,0.025758,-0.007043,-0.005618,0.00788,-0.005228,-0.032923,-0.003427,0.04094,0.042925,0.002784,-0.014436,4
484,'2022/10/06 15:25:38:278',1,-1,1,0.14288,-0.107606,-0.13643,-0.069404,0.008517,0.030078,-0.079912,-0.045243,0.094267,0.062308,0.049908,0.010389,-0.034326,0.006737,0.001532,-0.016976,-0.03726,-0.014369,0.04216,0.03518,-0.002156,-0.008452,4
485,'2022/10/06 15:25:38:284',1,-1,1,0.148855,-0.11464,-0.131681,-0.059656,0.000112,0.026856,-0.072338,-0.047832,0.104402,0.061728,0.032466,0.024418,-0.01883,-0.001633,-0.004506,-0.008066,-0.02788,-0.010574,0.036239,0.025979,0.001965,-0.005185,4
486,'2022/10/06 15:25:38:289',1,-1,1,0.12633,-0.134787,-0.139477,-0.056837,-0.005177,-0.0139,-0.077851,-0.020296,0.084553,0.035869,0.028605,0.01968,-0.025794,0.001318,-0.01418,-0.020765,-0.022923,-0.012499,0.033034,0.033495,0.011557,-0.011836,4
487,'2022/10/06 15:25:38:296',1,-1,1,0.137042,-0.129255,-0.149694,-0.056074,-0.009729,-0.002414,-0.06104,-0.023129,0.074837,0.05789,0.05717,0.003931,-0.032868,0.013761,-0.002455,-0.016857,-0.027521,-0.012797,0.028617,0.030789,0.007685,-0.011402,4
488,'2022/10/06 15:25:38:303',1,-1,1,0.16121,-0.101018,-0.1498,-0.064109,-0.023254,0.046894,-0.060528,-0.062306,0.082074,0.05542,0.060493,-0.002634,-0.049904,0.013261,0.011339,-0.026008,-0.047996,-0.003319,0.044539,0.03262,-0.005201,-0.011791,4
489,'2022/10/06 15:25:38:308',1,-1,1,0.139008,-0.120835,-0.150049,-0.059681,-0.021219,0.011437,-0.063722,-0.044532,0.083401,0.049362,0.050357,0.010159,-0.047252,0.005477,0.006292,-0.026729,-0.039395,0.002253,0.046345,0.026129,-0.002181,-0.006352,4
490,'2022/10/06 15:25:38:314',1,-1,1,0.124092,-0.142952,-0.149876,-0.068618,-0.02397,0.004723,-0.062105,-0.04595,0.075025,0.052505,0.041564,0.014708,-0.041235,-0.017984,0.006317,-0.00413,-0.041686,-0.017657,0.038181,0.027372,-0.002589,-0.014047,4
491,'2022/10/06 15:25:38:319',1,-1,1,0.134634,-0.113922,-0.138873,-0.077654,-0.015561,0.033275,-0.057631,-0.053588,0.085378,0.05061,0.046183,0.028359,-0.043366,-0.007363,0.017985,0.0007,-0.039723,-0.025671,0.048055,0.060374,0.006398,-0.045119,4
492,'2022/10/06 15:25:38:324',1,-1,1,0.139085,-0.111443,-0.129699,-0.073576,-0.000476,0.027548,-0.059218,-0.023931,0.09138,0.055461,0.0566,0.037974,-0.028688,-0.007075,0.012454,0.001792,-0.028093,-0.018891,0.038236,0.046618,0.006968,-0.023602,4
493,'2022/10/06 15:25:44:031',1,-1,1,0.197112,0.025951,0.019281,0.010835,-0.030221,-0.053003,-0.114225,-0.042145,0.012169,0.024683,0.043088,-0.003049,0.001056,0.017046,0.01599,-0.001939,-0.01123,-0.003681,-0.017259,-0.003007,-0.005518,-0.018167,5
494,'2022/10/06 15:25:44:036',1,-1,1,0.178699,0.020511,0.041159,0.006071,-0.046688,-0.035293,-0.098618,-0.072397,0.011779,0.036022,0.050293,0.015774,-0.005046,-0.008542,0.006247,0.018909,-0.009648,-0.012251,-0.008444,-0.00242,-0.012179,-0.020355,5
495,'2022/10/06 15:25:44:043',1,-1,1,0.194833,0.014267,0.005258,0.00926,-0.032149,-0.035835,-0.082492,-0.06882,-0.001186,0.036171,0.056669,0.013563,-0.018523,-0.001073,0.028859,0.026734,-0.018407,-0.032264,-0.01694,0.005736,0.000151,-0.021776,5
496,'2022/10/06 15:25:44:049',1,-1,1,0.19939,0.002864,0.019721,0.025959,-0.032229,-0.048243,-0.085124,-0.06463,0.017282,0.05855,0.032003,-0.006036,-0.002782,0.01707,0.028075,0.013112,-0.019159,-0.016276,-0.011115,-0.001693,-0.003174,-0.019691,5
497,'2022/10/06 15:25:44:059',1,-1,0.483974,0.134051,0.176776,-0.057148,0.02376,-0.015684,-0.088937,-0.107561,-0.008727,0.028666,0.026847,0.068943,0.016495,-0.027436,-0.006358,-0.015613,0.032773,0.009867,0.000977,-0.008374,-0.016432,-0.048866,0.013743,5
498,'2022/10/06 15:25:44:066',1,-1,0.448554,0.04172,0.134721,-0.061334,0.024284,0.004173,-0.075576,-0.064217,0.020937,0.006069,0.009166,0.07148,0.007371,-0.022112,0.006987,-0.009107,0.024205,0.000234,-0.009471,-0.019669,-0.009226,-0.038118,0.009546,5
499,'2022/10/06 15:25:44:071',1,-1,0.496172,0.021851,0.14432,-0.074857,-0.011409,-0.040953,-0.091116,-0.065344,0.018855,-0.023206,0.0036,0.0766,0.015045,-0.00036,0.035336,-0.003653,0.01811,0.012545,-0.013577,-0.026065,0.003928,-0.005534,0.006818,5
500,'2022/10/06 15:25:44:078',1,-1,0.687153,0.136422,0.165414,-0.064418,0.002318,-0.058245,-0.048104,-0.085901,-0.05647,-0.031422,0.02691,0.053577,0.021079,-0.021688,0.013504,-0.009655,0.012724,-0.003394,-0.023666,-0.025913,-0.017865,-0.008206,-0.001932,5
501,'2022/10/06 15:25:44:088',1,-1,0.877804,0.220508,0.122918,-0.037379,0.041683,-0.039957,-0.032463,-0.091376,-0.06083,-0.036237,0.036429,0.058627,0.026517,-0.024032,0.005993,0.002412,0.005409,-0.009211,-0.016203,-0.016969,-0.005508,-0.010167,0.011711,5
502,'2022/10/06 15:25:44:089',1,-1,0.938264,0.238205,0.103735,-0.020199,0.046499,-0.046497,-0.03531,-0.087337,-0.01735,0.012925,0.028932,0.053659,0.035403,-0.000226,0.009773,0.01268,0.017847,0.002066,-0.019524,-0.022372,0.014241,-0.001018,0.015619,5
503,'2022/10/06 15:25:44:094',1,-1,0.994335,0.202745,0.07847,0.027948,0.041986,-0.073561,-0.053451,-0.072348,-0.01325,0.022505,0.030137,0.050271,0.030574,0.013025,0.00905,0.006472,0.021296,0.007527,-0.00709,-0.007181,-0.011589,-0.014052,0.004338,5
504,'2022/10/06 15:25:44:101',1,-1,1,0.191127,0.056123,0.029679,0.016106,-0.075344,-0.061663,-0.066812,-0.03679,0.010363,0.034531,0.033116,0.027228,0.00868,-0.009917,0.005859,0.024172,0.010231,-0.008744,-0.026095,-0.011085,0.005363,-0.007929,5
505,'2022/10/06 15:25:44:106',1,-1,1,0.240894,0.076281,0.014183,0.035273,-0.027315,-0.047686,-0.069437,-0.029708,0.029942,0.054667,0.039378,0.0363,0.012403,-0.020862,0.020405,0.052729,0.003412,-0.023724,-0.026178,0.002437,0.006733,-0.01143,5
506,'2022/10/06 15:25:44:113',1,-1,1,0.242463,0.053343,0.005458,0.044687,-0.034037,-0.032358,-0.092261,-0.051925,0.042881,0.053601,0.0424,0.024062,0.008186,-0.010685,0.0178,0.039332,-0.000665,-0.010108,-0.019414,-0.010619,-0.00116,-0.010344,5
507,'2022/10/06 15:25:44:121',1,-1,1,0.202583,0.026982,0.00203,0.035443,-0.054027,-0.057011,-0.108952,-0.058604,0.018526,0.03692,0.04567,0.005004,-0.019768,-0.011135,0.017824,0.025146,-0.014533,-0.028463,-0.017395,0.001973,-0.000696,-0.022698,5
508,'2022/10/06 15:25:44:124',1,-1,1,0.217524,0.056161,-0.004886,0.009009,-0.029262,-0.034822,-0.060688,-0.050584,-0.008532,0.036597,0.061903,0.038512,-0.010159,-0.014199,0.023288,0.032113,-0.009366,-0.020298,-0.015929,-0.006392,0.006632,-0.00969,5
509,'2022/10/06 15:25:44:129',1,-1,1,0.225777,0.050152,-0.001389,0.004715,-0.055802,-0.045115,-0.074071,-0.055259,0.002974,0.026217,0.044008,0.034401,0.003678,-0.011601,0.013882,0.014883,-0.011694,-0.006857,-0.017482,-0.016022,0.004645,0.000515,5
510,'2022/10/06 15:25:44:136',1,-1,1,0.210595,0.018923,-0.001623,0.028851,-0.047933,-0.060036,-0.092367,-0.064343,0.013743,0.041257,0.035522,0.013658,0.010378,-0.008338,0.018441,0.026931,-0.028473,-0.024625,-0.005853,0.007805,0.007264,-0.020543,5
511,'2022/10/06 15:25:44:140',1,-1,1,0.232066,0.00394,-0.031023,0.000062,-0.050235,-0.032193,-0.094769,-0.0775,0.000136,0.023734,0.047707,0.017625,-0.004664,-0.017805,0.003312,0.031216,-0.013673,-0.027759,-0.015213,0.001741,-0.001495,-0.014337,5
512,'2022/10/06 15:25:44:148',1,-1,1,0.26308,0.028082,-0.011561,0.013082,-0.040668,-0.012329,-0.098288,-0.076678,0.026854,0.038283,0.055909,0.02691,0.00427,-0.011787,0.00431,0.034985,0.008826,-0.009647,-0.032141,-0.016013,0.00782,0.005608,5
513,'2022/10/06 15:25:44:155',1,-1,1,0.256021,0.039407,0.015224,0.031104,-0.037747,-0.019708,-0.095714,-0.074729,0.027532,0.060423,0.060603,0.002765,-0.005007,0.001733,0.009738,0.020241,0.000933,-0.002085,-0.017501,-0.01241,-0.005181,-0.015455,5
514,'2022/10/06 15:25:44:159',1,-1,1,0.233288,0.035333,0.011492,0.017705,-0.010092,-0.031337,-0.10186,-0.062664,0.02478,0.055476,0.037708,0.008813,0.004789,0.009785,0.016223,0.002955,-0.018334,-0.005191,-0.006313,-0.016668,-0.004237,-0.010276,5
515,'2022/10/06 15:25:44:164',1,-1,1,0.205475,0.032363,0.039649,0.027244,-0.025778,-0.039549,-0.084864,-0.048772,0.011905,0.054893,0.054362,-0.000088,0.005465,0.022107,0.020393,0.007166,-0.009191,-0.000219,-0.021467,-0.017606,0.006116,-0.006476,5
516,'2022/10/06 15:25:44:171',1,-1,1,0.205307,0.026035,0.027846,-0.004212,-0.063642,-0.036027,-0.075707,-0.050086,-0.00864,0.013821,0.040388,-0.002056,0.004087,0.012995,-0.000796,0.003701,-0.000503,-0.008088,-0.033856,-0.017652,0.004401,0.000233,5
517,'2022/10/06 15:25:44:175',1,-1,1,0.202532,0.029362,0.023469,0.009106,-0.034079,-0.039632,-0.091385,-0.055176,0.003504,0.020079,0.03431,0.026733,0.02228,0.001487,-0.002515,0.011304,0.001469,-0.008983,-0.01647,-0.010298,-0.004633,-0.013676,5
518,'2022/10/06 15:25:44:182',1,-1,1,0.214393,0.033096,0.022494,0.011873,-0.025747,-0.034958,-0.10194,-0.069123,0.009743,0.035065,0.037546,0.019737,0.01912,0.00129,0.015357,0.018848,-0.02005,-0.010992,-0.017215,-0.006952,0.009185,-0.01571,5
519,'2022/10/06 15:25:44:189',1,-1,1,0.204073,0.019436,0.027713,0.01512,-0.051346,-0.045788,-0.098111,-0.059874,-0.002437,0.011725,0.047559,0.01636,0.004201,-0.005395,0.01192,0.018484,-0.018341,-0.002406,-0.023593,-0.022463,0.012008,-0.000036,5
520,'2022/10/06 15:25:44:199',1,-1,1,0.193443,0.032816,0.049521,-0.003622,-0.039681,-0.015092,-0.09392,-0.073211,0.018688,0.04254,0.033281,0.01293,0.013303,0.007145,0.01705,0.020691,-0.016146,-0.007708,0.002236,-0.010799,-0.014416,-0.014755,5
521,'2022/10/06 15:25:44:206',1,-1,1,0.166496,0.000604,0.02278,0.014833,-0.029164,-0.048431,-0.123625,-0.078562,0.017243,0.025165,0.018783,-0.001315,0.003639,0.006304,-0.001523,-0.002279,-0.014227,-0.010727,-0.013507,-0.014654,-0.009191,-0.017198,5
522,'2022/10/06 15:25:44:210',1,-1,1,0.196325,0.002002,0.009982,0.025849,-0.014506,-0.044694,-0.104873,-0.076159,0.008148,0.042023,0.032379,-0.001987,0.007387,0.023034,0.015114,0.000542,-0.018925,-0.003923,-0.011434,-0.013778,-0.000645,-0.015119,5
523,'2022/10/06 15:25:44:217',1,-1,1,0.185943,0.025042,0.029097,0.017203,-0.016778,-0.046476,-0.099554,-0.062706,0.011914,0.04282,0.035164,0.001341,0.002268,0.014601,0.022664,0.010395,-0.015395,0.001502,-0.007651,-0.018422,-0.004075,-0.009663,5
524,'2022/10/06 15:25:44:223',1,-1,1,0.181866,0.024432,0.026435,0.004815,-0.030288,-0.046696,-0.107173,-0.062431,0.023321,0.036929,0.026201,0.003299,-0.005395,-0.007659,0.018016,0.020425,-0.023282,-0.01742,-0.004026,-0.007327,-0.008563,-0.013551,5
525,'2022/10/06 15:25:44:229',1,-1,1,0.196223,0.012697,0.026282,0.03059,-0.021391,-0.041784,-0.104439,-0.062983,0.021358,0.040022,0.042153,0.012481,0.001132,0.001606,0.020726,0.01804,-0.020367,-0.017447,-0.005778,0.004995,-0.00855,-0.022897,5
526,'2022/10/06 15:25:44:233',1,-1,1,0.199807,0.007826,0.040584,0.040022,-0.02436,-0.047626,-0.097705,-0.058208,0.02362,0.050115,0.050334,0.014451,-0.002993,0.000942,0.023806,0.028413,-0.017085,-0.025389,-0.001421,0.012056,-0.007919,-0.032482,5
527,'2022/10/06 15:25:44:240',1,-1,1,0.175543,0.009518,0.025218,0.021411,-0.042692,-0.069592,-0.108289,-0.046454,0.028847,0.016686,0.02147,0.014989,0.009314,0.020332,0.014749,-0.001599,-0.022394,-0.007791,0.000175,-0.00536,-0.005274,-0.025281,5
528,'2022/10/06 15:25:44:245',1,-1,1,0.175558,0.009503,0.025233,0.021397,-0.042678,-0.069606,-0.108275,-0.046466,0.028859,0.016674,0.021481,0.014979,0.009324,0.020323,0.014757,-0.001606,-0.022388,-0.007795,0.000179,-0.005363,-0.005272,-0.025282,5
529,'2022/10/06 15:25:44:257',1,-1,1,0.192741,0.009039,0.032224,0.019032,-0.068453,-0.073694,-0.089125,-0.051745,-0.013701,0.017856,0.05008,0.002477,-0.00411,-0.001736,0.002377,0.00627,-0.016025,-0.003634,-0.0117,-0.010915,-0.002847,-0.031728,5
530,'2022/10/06 15:25:44:264',1,-1,1,0.244913,0.051183,0.020028,0.010674,-0.015074,-0.027579,-0.082123,-0.04517,0.010788,0.040032,0.057388,0.017962,0.008291,0.008928,0.022643,0.026942,-0.01885,-0.008382,-0.012533,-0.009938,0.008213,-0.014245,5
531,'2022/10/06 15:25:44:268',1,-1,1,0.244782,0.013043,0.033174,0.044403,-0.013203,-0.04665,-0.095233,-0.033979,0.031283,0.037484,0.031012,0.020914,0.015365,-0.001541,0.017615,0.030296,-0.018206,-0.021587,-0.013048,-0.00016,0.005378,-0.015332,5
